,start,end,technique,text,id,full_text,start_new,end_new
1255,141,152,Loaded Language,تفشي اللواط,36758,على الرغم من سقوط صديقه بينيدا يواصل مارادياغا الدفاع عن الفساد المثلي وحمايته في مدرسته الدينية بما في ذلك الأدلة التي لا جدال فيها على تفشي اللواط بين الإكليريكيين الذين يرفض استبعادهم رافضا كل الأدلة باعتبارها ثرثرة فيما يتعلق ب الغارق أيضا في الفساد المالي الذي لا يقدم تفسيرا موثوقا به يقدم ò هذا التقييم المهلك للرجل وعلاقته ب,137.0,148.0
1256,63,74,Name calling/Labeling,صانع الملوك,36759,في جهد جماعي مع الكاردينال رودريغيز مارادياغا أصبح ماكاريك صانع الملوك للتعيينات في كوريا والولايات المتحدة والأكثر استماعا إلى المستشار في الفاتيكان للعلاقات مع إدارة أوباما,59.0,70.0
1257,91,113,Loaded Language,الفساد المثلي المستشري,36763,يقدم رئيس الأساقفة فيغانو الآن ملخصا حاسما خاصا به للوضع بناء على تجربته المباشرة مع الفساد المثلي المستشري للكنيسة الآن,85.0,107.0
1258,320,332,Name calling/Labeling,نظامه الفاسد,36766,أعرب فاجيولي عن قلقه من أن إساءة استخدام الفضيحة ونزع شرعية الأسقفية قد خلق فراغا كبيرا في السلطة في الكنيسة يمكن أن تملأه الكاثوليكية التقليدية الجديدة للأجيال الشابة من الكاثوليك الأمريكيين الذين يهاجمون الأساقفة الأمريكيين و الكرادلة المقربين من البابا فرانسيس وبناء على ذلك سارع إلى الدفاع عن بيرغوليو ونظامه الفاسد ضد تطرف التيار الديني المحافظ بالمعنى التقليدي الجديد,307.0,319.0
1259,0,309,Doubt,لا يستطيع فرانسيس إطلاق النار حتى على الكاردينال وورل الذي أخفى جرائم الافتراس المثلي من قبل القساوسة الذين نقلهم إلى مكان آخر بينما كان رئيس أساقفة بيتسبرغ والذي سمح بدفع دولار من الأموال الصامتة لدفن ادعاءات الاعتداء الجنسي ضد كاهن مثلي الجنس متورط في الإنتاج استغلال الأطفال في المواد الإباحية,36771,لا يستطيع فرانسيس إطلاق النار حتى على الكاردينال وورل الذي أخفى جرائم الافتراس المثلي من قبل القساوسة الذين نقلهم إلى مكان آخر بينما كان رئيس أساقفة بيتسبرغ والذي سمح بدفع دولار من الأموال الصامتة لدفن ادعاءات الاعتداء الجنسي ضد كاهن مثلي الجنس متورط في الإنتاج استغلال الأطفال في المواد الإباحية,0.0,296.0
1260,0,68,Doubt,ومع ذلك فقد فشل في الإقرار باستلام رسالتين على عكس ما فعله عادة,36774,ومع ذلك فقد فشل في الإقرار باستلام رسالتين على عكس ما فعله عادة,0.0,63.0
1261,259,373,Exaggeration/Minimisation,أفضل ألف من أبناء جيل السبعين في مواقفهم المترفة للفساد بتمويل من المؤمنين من أسقف شاب واحد من المحافظين الجدد,36776,بدلا من ذلك فإن ما يراه بقلق على أنه عنصر أساسي في السياق الذي يعمل فيه هو أن الفضائح هي أيضا فرصة للكاثوليكية التقليدية الجديدة للأجيال الشابة من الكاثوليك الأمريكيين لمهاجمة الأساقفة والكاردينالات الأمريكيين المقربين من البابا فرانسيس أفضل ألف من أبناء جيل السبعين في مواقفهم المترفة للفساد بتمويل من المؤمنين من أسقف شاب واحد من المحافظين الجدد,237.0,347.0
1262,322,344,Loaded Language,هدم الليتورجيا المقدسة,36779,لأنه في تلك النصوص قبل كل شيء فرح ورجاء و و و و سجد المجلس شفهيا أمام العالم الحديث وممارسي الأديان الأخرى بينما يأذن لبوغنيني سكرتير اللجنة التحضيرية الليتورجية التي صاغت ما سيصبح مجمعا مقدسا للبدء في هدم الليتورجيا المقدسة التي كانت الأساس الكاثوليكي للأرثوذكسية والأورثوبراكسيس,202.0,224.0
1263,24,46,Loaded Language,في أعماق هذيانه المجمع,36780,لنقتبس بولس السادس ثم في أعماق هذيانه المجمع في ختام المجمع,22.0,44.0
1264,0,171,Causal Oversimplification,هكذا وصف بولس الانفتاح على العالم الذي من خلاله غزا العالم الكنيسة على الفور بما في ذلك أعداد كبيرة من المثليين الذين لم يكن ينبغي أبدا قبولهم في المدرسة الإكليريكية,36783,هكذا وصف بولس الانفتاح على العالم الذي من خلاله غزا العالم الكنيسة على الفور بما في ذلك أعداد كبيرة من المثليين الذين لم يكن ينبغي أبدا قبولهم في المدرسة الإكليريكية,0.0,165.0
1265,241,386,Doubt,وكيف تتصدى الكنيسة لغزو هائل من قبل الكهنة والأساقفة المثليين دون إبعادهم عن السلطة والتأكد من أنهم لا يستطيعون ترقية خلفاء مثليين لجيل بعد جيل,36786,المثلية الجنسية في رجال الدين موجودة وهي مسألة يجب معالجتها كما يقر فاجيولي بشكل سريع في نهاية مقالته لكن أزمة الإساءة لا يمكن حلها بجعل المثليين داخل الكنيسة كبش فداء لفضيحة لها جذور قديمة قبل المجمع الفاتيكاني الثاني بوقت طويل وكيف تتصدى الكنيسة لغزو هائل من قبل الكهنة والأساقفة المثليين دون إبعادهم عن السلطة والتأكد من أنهم لا يستطيعون ترقية خلفاء مثليين لجيل بعد جيل,229.0,372.0
1266,303,321,Name calling/Labeling,هذا البابا المتهور,36791,في هذا الصدد فإن ما يدافع عنه الكاثوليك الجدد في الأساس هو أنفسهم أي السمعة التي رهنوا بها جميعا في دفاعهم عن ما لا يمكن الدفاع عنه ضد التقليديين الذين سخروا منهم بغطرسة وتهميشوا لعقود فقط من أجل رؤيتها مما أثار رعبهم أن التقاليد أصبحت مبررة أكثر من أي وقت مضى حيث تتصاعد فضائح نوفوس أوردو تحت هذا البابا المتهور إلى مستوى غير مستدام بل مروع بالفعل,294.0,312.0
1267,83,93,Name calling/Labeling,طليعة شابة,36792,سخرية القدر هو الآن يتحول إلى الدفاع عما هو قديم ومتعب وفاسد ضد استعادة بقيادة طليعة شابة لما هو قديم ولكن جديد على الإطلاق,79.0,89.0
1268,96,117,Loaded Language,لما هو قديم ولكن جديد,36792,سخرية القدر هو الآن يتحول إلى الدفاع عما هو قديم ومتعب وفاسد ضد استعادة بقيادة طليعة شابة لما هو قديم ولكن جديد على الإطلاق,90.0,111.0
1269,151,163,Loaded Language,آلام الكنيسة,36796,أما بالنسبة للأشياء الجديدة التي يمكن أن نجدها في هذه الرسالة اليوم فهناك أيضا حقيقة أن الهجمات على البابا والكنيسة لا تأتي فقط من الخارج بل تأتي آلام الكنيسة تحديدا من داخل الكنيسة من الخطيئة الموجودة داخل الكنيسة,146.0,158.0
1270,48,64,Loaded Language,طريقة مرعبة حقا,36797,هذا أيضا شيء عرفناه دائما لكننا نراه اليوم بطريقة مرعبة حقا أن أعظم اضطهاد للكنيسة لا يأتي من أعدائها خارجها بل ينشأ من الخطيئة داخل الكنيسة وبالتالي فإن الكنيسة قد فعلت ذلك حاجة ماسة إلى تعلم الكفارة من جديد وقبول التطهير وتعلم المغفرة من جهة ولكن أيضا الحاجة إلى العدالة,44.0,59.0
1271,185,251,Loaded Language,حاجة ماسة إلى تعلم الكفارة من جديد وقبول التطهير وتعلم المغفرة,36797,هذا أيضا شيء عرفناه دائما لكننا نراه اليوم بطريقة مرعبة حقا أن أعظم اضطهاد للكنيسة لا يأتي من أعدائها خارجها بل ينشأ من الخطيئة داخل الكنيسة وبالتالي فإن الكنيسة قد فعلت ذلك حاجة ماسة إلى تعلم الكفارة من جديد وقبول التطهير وتعلم المغفرة من جهة ولكن أيضا الحاجة إلى العدالة,174.0,236.0
1272,137,142,Loaded Language,كارثي,36801,بعد ذلك فقط عندما أجبره الإعلام وتمرد الضحايا والمؤمنين التشيليين أدرك خطأه واعتذر بينما صرح بأنه قد تم تضليله مما تسبب في وضع كارثي للكنيسة في تشيلي لكنه استمر في ذلك حماية الكرادلة التشيليين ارزوريز وعزتى,127.0,132.0
1273,123,127,Name calling/Labeling,سخيف,36802,يعلن الأب مارتن الآن بثقة بعد ستة عشر عاما من قمة الاستغلال الجنسي للأطفال أن فكرة تطهير الكهنة المثليين هي فكرة سخيفة وخطيرة,113.0,117.0
1274,0,4,Loaded Language,زيلش,36807,زيلش,0.0,4.0
1275,5,19,Loaded Language,صمت محير ومخزي,36810,هناك صمت محير ومخزي في مجال الكوميديا في ثقافتنا وخاصة في هوليوود ووسائل الإعلام لدينا فيما يتعلق بالعديد من مكونات الشريعة والجهاد التي تستحق على الأقل مليون اسكتشات ساخرة مرحة,5.0,19.0
1276,9,19,Loaded Language,محير ومخزي,36810,هناك صمت محير ومخزي في مجال الكوميديا في ثقافتنا وخاصة في هوليوود ووسائل الإعلام لدينا فيما يتعلق بالعديد من مكونات الشريعة والجهاد التي تستحق على الأقل مليون اسكتشات ساخرة مرحة,9.0,19.0
1277,85,97,Name calling/Labeling,حراس الشريعة,36811,وبالفعل فإن ضحك الناس المحتقر والضحك والصاخب وهم يحدقون في القواعد البائسة وحياة حراس الشريعة يشكل خطرا على الطغاة لا مثيل له,81.0,93.0
1278,117,121,Name calling/Labeling,طغاة,36811,وبالفعل فإن ضحك الناس المحتقر والضحك والصاخب وهم يحدقون في القواعد البائسة وحياة حراس الشريعة يشكل خطرا على الطغاة لا مثيل له,110.0,114.0
1279,320,335,Loaded Language,الهجوم المتواصل,36813,ملاحظة من المحررين في ضوء الارتفاع الصاروخي لظاهرة المهاجرين المسلمين الذين يطعنون غير المؤمنين في عمليات طعن عشوائية في أوروبا بالإضافة إلى الإنكار المحسوب الذي يفرضه القادة والسلطات ووسائل الإعلام بشأن ذلك اعتبرت فرونت بيج أنه من المهم لفت الانتباه إلى الأمور الحاسمة خطوات يجب على أمريكا والغرب اتخاذها لمواجهة الهجوم المتواصل من قبل الجهاد وداعميه اليساريين,314.0,329.0
1280,36,57,Name calling/Labeling,إدارة أوباما الكارثية,36814,بعد كتابة المقال في الفصل الأخير من إدارة أوباما الكارثية يدرك المؤلف ويحتفل بالتصرفات المنقذة للحياة التي اتخذتها إدارة ترامب لمواجهة الجهاد,36.0,57.0
1281,0,149,Appeal to fear/prejudice,فيما يلي خطوات ملموسة من شأنها إذا نفذتها إدارة أمريكية مستقبلية أن تحدث فرقا كبيرا في الحفاظ على حضارتنا وفي الدفاع عن الأمريكيين من الإرهاب,36815,فيما يلي خطوات ملموسة من شأنها إذا نفذتها إدارة أمريكية مستقبلية أن تحدث فرقا كبيرا في الحفاظ على حضارتنا وفي الدفاع عن الأمريكيين من الإرهاب,0.0,141.0
1282,159,164,Name calling/Labeling,عدونا,36816,إن فرونت بيج واثقة من أن الخطوات المقترحة أدناه ستظل محور التركيز العام للإدارة الجديدة التي لحسن الحظ تتخذ الآن العديد من الخطوات الحاسمة والبناءة تجاه عدونا,153.0,158.0
1283,0,87,Doubt,تستمر إدارة أوباما في رفض تصنيف عدونا وبالتالي فهي تواصل تمكين هزيمتنا في حرب الإرهاب,36817,تستمر إدارة أوباما في رفض تصنيف عدونا وبالتالي فهي تواصل تمكين هزيمتنا في حرب الإرهاب,0.0,85.0
1284,87,96,Name calling/Labeling,المتطرفين,36820,من ناحية أخرى يسمح هذا التركيز للإدارة بإدامة الوهم المدمر بأن هناك أنواعا أخرى من المتطرفين الذين تصادف أنهم خصوم اليسار السياسيون يشكلون تهديدا كبيرا للبلاد,83.0,92.0
1285,100,138,Whataboutism,الذين تصادف أنهم خصوم اليسار السياسيون,36820,من ناحية أخرى يسمح هذا التركيز للإدارة بإدامة الوهم المدمر بأن هناك أنواعا أخرى من المتطرفين الذين تصادف أنهم خصوم اليسار السياسيون يشكلون تهديدا كبيرا للبلاد,93.0,131.0
1286,0,169,Flag-waving,من ناحية أخرى يسمح هذا التركيز للإدارة بإدامة الوهم المدمر بأن هناك أنواعا أخرى من المتطرفين الذين تصادف أنهم خصوم اليسار السياسيون يشكلون تهديدا كبيرا للبلاد,36820,من ناحية أخرى يسمح هذا التركيز للإدارة بإدامة الوهم المدمر بأن هناك أنواعا أخرى من المتطرفين الذين تصادف أنهم خصوم اليسار السياسيون يشكلون تهديدا كبيرا للبلاد,0.0,158.0
1287,92,118,Name calling/Labeling,الفكرة اليسارية الانتحارية,36827,يتعين على السلطات أن تبدأ في إخضاع المساجد والمؤسسات الإسلامية الأخرى للمراقبة وأن تتجاهل الفكرة اليسارية الانتحارية القائلة بأن القيام بذلك عنصري ومعاد للإسلام,90.0,116.0
1288,32,48,Name calling/Labeling,النبلاء والشجعان,36831,نعلم جميعا من هم هؤلاء الأفراد النبلاء والشجعان وقد تمت الإشارة إلى بعضهم في هذه المقالة,31.0,47.0
1289,166,176,Loaded Language,الافتراءات,36834,يحتاج الكوميديون الأمريكيون إلى البدء في كتابة النصوص التي تسير على خطى ماهر ويحتاج الأمريكيون إلى تشجيعهم وتجهيزهم للقيام بذلك وأيضا للدفاع عنهم بقوة من الهجمات والافتراءات التي سيتلقونها حتما من القوى اليسارية والإسلامية الشمولية,163.0,173.0
1290,7,27,Slogans,مكافحة التطرف العنيف,36836,قصاصة مكافحة التطرف العنيف,6.0,26.0
1291,0,9,Exaggeration/Minimisation,لم لا أحد,36837,لم لا أحد,0.0,9.0
1292,169,175,Name calling/Labeling,عشيقته,36838,في غضون ذلك توجه ترامب إلى تويتر في وقت مبكر من صباح يوم الثلاثاء للإشارة إلى تقاعس وزارة العدل عن حقيقة أن عميل مكتب التحقيقات الفيدرالي المشين ضد ترامب بيتر سترزوك وعشيقته انخرطوا في استراتيجية تسريب إعلامي لزرع قصص سلبية تم استخدامها بعد ذلك لتأمين يقر قانون مراقبة الاستخبارات الأجنبية بالتجسس على حملة ترامب,167.0,173.0
1293,150,181,Loaded Language,تتفاخر بأن الشركة استخدمت قوتها,36842,لاحظت أن الناخبين اللاتينيين حققوا أرقاما قياسية خاصة في ولايات مثل فلوريدا ونيفادا وأريزونا آخرها وصفتها بأنها ولاية رئيسية بالنسبة لنا إنها تتفاخر بأن الشركة استخدمت قوتها للتأكد من أن ملايين الأشخاص شاهدوا علامات تصنيف معينة وانطباعات على وسائل التواصل الاجتماعي بهدف التأثير على سلوكهم أثناء الانتخابات,142.0,173.0
1294,196,205,Name calling/Labeling,تبرع صامت,36846,فجر تاكر كارلسون للتو الغطاء عن تمثيلية التأثير على انتخابات عام بعد أن قرأ بريدا إلكترونيا داخليا في عرض ليلة الإثنين من أحد كبار موظفي الذي اعترف باستخدام موارد الشركة لتقديم تبرع صامت لمجموعة ليبرالية كانت تنشئ إعلانات و التبرع بأموال لنقل اللاتينيين إلى محطات الاقتراع خلال انتخابات عام في الولايات المتأرجحة الرئيسية في محاولة لمساعدة هيلاري كلينتون على الفوز,177.0,186.0
1295,0,9,Exaggeration/Minimisation,لم لا أحد,36852,لم لا أحد,0.0,9.0
1296,0,71,Doubt,متى سيتم فعل شيء ما بشأن شركات التكنولوجيا ووسائل التواصل الاجتماعي هذه,36857,متى سيتم فعل شيء ما بشأن شركات التكنولوجيا ووسائل التواصل الاجتماعي هذه,0.0,71.0
1297,89,98,Loaded Language,أساء بشدة,36860,كتب موريللو على المستوى الشخصي اعتقدنا حقا أننا ظهرنا لإظهار قوتنا السياسية ضد مرشح أساء بشدة إلى مجتمعنا من خلال وصفنا بالمغتصبين وتجار المخدرات,84.0,93.0
1298,93,119,Slogans,اجعل أمريكا عظيمة مرة أخرى,36861,تبدأ الصفحة الثالثة من الرسالة الإلكترونية بعنوان آخر وصورة لامرأة لاتينية ترتدي قبعة حمراء اجعل أمريكا عظيمة مرة أخرى وعلامة,92.0,118.0
1299,0,101,Doubt,في الفقرة التالية تعترف موريللو مرة أخرى علانية بأنها لم تكن موضوعية عندما تعلق الأمر بالانتخابات,36862,في الفقرة التالية تعترف موريللو مرة أخرى علانية بأنها لم تكن موضوعية عندما تعلق الأمر بالانتخابات,0.0,97.0
1300,43,77,Name calling/Labeling,بعض الموظفين المحتالين داخل,36864,لم يكن هذا البريد الإلكتروني من موريللو من بعض الموظفين المحتالين داخل فقط,43.0,70.0
1301,114,125,Loaded Language,سحقها ترامب,36868,كما تعترف أيضا بالمناقشات الجارية بين هؤلاء الأشخاص حول الاجتماع لمنح مؤيدي هيلاري كلينتون الحزينة عناقا بعد أن سحقها ترامب في يوم الانتخابات,112.0,123.0
1302,1,14,Name calling/Labeling,التبرع الصامت,36869,التبرع الصامت تكشف رسائل البريد الإلكتروني للشركات أن مسؤولي حاولوا إخراج الناخبين اللاتينيين الذين اعتقدوا أنهم سيصوتون لكلينتون,0.0,13.0
1303,19,32,Name calling/Labeling,التبرع الصامت,36872,كما استخدمت مصطلح التبرع الصامت لوصف مساهمة في الجهود المبذولة لانتخاب كلينتون رئيسا,18.0,31.0
1304,98,106,Name calling/Labeling,غير حزبي,36873,تبدأ الرسالة الإلكترونية المكونة من أربع صفحات بزعم موريللو أنها وآخرين في شاركوا في أنشطة غير حزبية ليست مصممة لمساعدة أي مرشح أو آخر فقط لتقويض تعليقها الخاص في الفقرات اللاحقة في رسائل البريد الإلكتروني من خلال الاعتراف صراحة بالجهود الكاملة لتعزيز كان الإقبال اللاتيني باستخدام منتجات مع موارد الشركة الرسمية هو انتخاب كلينتون على ترامب,91.0,99.0
1305,24,69,Name calling/Labeling,أصدقائنا المؤثرين على وسائل التواصل الاجتماعي,36880,الحملة واستفادت من وصول أصدقائنا المؤثرين على وسائل التواصل الاجتماعي لتصل إلى أكثر من مليون انطباع باستخدام هذا الوسم,24.0,69.0
1306,94,103,Slogans,ترامب مات,36884,تحت ذلك كانت تغريدة من جون رالستون من رالستون ريبورتس في نيفادا تقول من بين أمور أخرى أن ترامب مات بسبب الإقبال اللاتيني على التصويت المبكر في الولاية,89.0,98.0
1307,173,203,Name calling/Labeling,جدران الحماية الزرقاء لكلينتون,36886,القصة من روبن نافاريت الابن المنشورة في ديلي بيست بعنوان لماذا لم ينقذ التصويت اللاتيني أمريكا العنوان الفرعي كان من المفترض أن يكون الناخبون من أصل إسباني أحد جدران الحماية الزرقاء لكلينتون ولكن انتهى المطاف بواحد من كل ثلاثة إلى الانقسام من أجل ترامب تم تضمينه أيضا في البريد الإلكتروني لموريلو على,160.0,190.0
1308,11,55,Loaded Language,لم أبك قط بعد الانتخابات حتى الليلة الماضية,36890,وقال آخر لم أبك قط بعد الانتخابات حتى الليلة الماضية نفس الشيء هنا,9.0,52.0
1309,36,70,Loaded Language,نتيجة هذه الانتخابات أضرت بها بشدة,36891,في الفقرة التالية كتبت موريللو أن نتيجة هذه الانتخابات أضرت بها بشدة,34.0,68.0
1310,165,177,Name calling/Labeling,بطريقة حزبية,36895,تم تسريب هذه الرسالة الإلكترونية إلى و ومن المرجح الآن أن تصبح محورا في قضية أن تلقي بثقلها للتدخل في الانتخابات في الولايات المتحدة بطريقة حزبية ضد رئيس الولايات المتحدة المنتخب حسب الأصول,133.0,145.0
1311,51,194,Doubt,مؤشر آخر على أن جهود كانت تحاول بوضوح استخدام موارد الشركة لانتخاب الديموقراطية كلينتون على الجمهوري ترامب والتأثير على نتائج الانتخابات,36899,كما اعترفت بأن نتيجة الانتخابات كانت خسارة وهو مؤشر آخر على أن جهود كانت تحاول بوضوح استخدام موارد الشركة لانتخاب الديموقراطية كلينتون على الجمهوري ترامب والتأثير على نتائج الانتخابات,47.0,183.0
1312,81,97,Name calling/Labeling,الهجمات الجهادية,36902,وقال التقرير إنه يبدو أن الجرأة في تقديم اقتراحات حول كيف يمكن لحضارتنا أن توقف الهجمات الجهادية وأحداث سبتمبر أخرى تتعارض مع معايير المجتمع في فيسبوك,80.0,96.0
1313,32,48,Name calling/Labeling,الهجمات الجهادية,36905,فيسبوك يحظر الخطوط العريضة لوقف الهجمات الجهادية على الأمريكيين,32.0,48.0
1314,94,110,Name calling/Labeling,الهجمات الجهادية,36910,أخبرت شركة التواصل الاجتماعي المؤلف والمعلق جيمي جلازوف أن معاييرهم تمنع مقالته حول كيفية منع الهجمات الجهادية على الأمريكيين,94.0,110.0
1315,100,104,Loaded Language,مرعب,36913,وذكر التقرير أن نصيحة جلازوف تتضمن أيضا الترويج لدعم المسلمين المعتدلين وهي خطوة من الواضح أنها مرعبة لأساتذة فيسبوك وبالتالي تنتهك أيضا معايير المجتمع,96.0,100.0
1316,4,9,Loaded Language,انتقد,36915,كما انتقده موقع تويتر لأنه اقتبس من نصوص دينية إسلامية مباشرة مستشهدا بسياساته المناهضة ل الكراهية,4.0,9.0
1317,59,68,Name calling/Labeling,سلوك بغيض,36916,ومن الواضح أن الإشارة إلى ما تقوله النصوص الإسلامية نفسها سلوك بغيض,58.0,67.0
1318,0,16,Name calling/Labeling,إنه رجل الأسبقية,36919,إنه رجل الأسبقية,0.0,16.0
1319,63,67,Loaded Language,سخيف,36921,بالطبع الحقيقة هي أن إحضار شيء كهذا بعد أكثر من عاما أمر سخيف لكن هذا هو الديمقراطيون بالنسبة لك,57.0,61.0
1320,43,64,Loaded Language,مناورة اللحظة الأخيرة,36922,لم يطلق البيت الأبيض على هذا الأمر أكثر من مناورة اللحظة الأخيرة وسيكون ذلك صحيحا,43.0,64.0
1321,9,78,Appeal to fear/prejudice,إذا فعلوا ذلك فقد يضطر شخص ما إلى التصرف في شيء كان في الواقع جريمة,36924,بالطبع إذا فعلوا ذلك فقد يضطر شخص ما إلى التصرف في شيء كان في الواقع جريمة,7.0,74.0
1322,39,83,Doubt,لماذا لا يتحدثون عن تورطه في تستر فينس فوستر,36925,إذا كانوا يريدون شيئا ما على الرجل فلماذا لا يتحدثون عن تورطه في تستر فينس فوستر,36.0,80.0
1323,91,110,Name calling/Labeling,الشموليين اليساريين,36928,شيء واحد نعرفه على وجه اليقين هو أنه على الرغم من رفع الحظر المفروض على جيمي فإن فيسبوك والشموليين اليساريين في مواقع التواصل الاجتماعي الأخرى وفي الثقافة عموما سيواصلون جهودهم الحثيثة لخنق الأصوات المعارضة والمحافظة,89.0,108.0
1324,80,91,Loaded Language,احتجاج صاخب,36929,اختفت مقاطع الفيديو الخاصة ب بشكل غامض من وبعد ذلك فقط بعد احتجاج صاخب عاود الظهور,59.0,70.0
1325,37,62,Name calling/Labeling,مجموعات الكراهية اليسارية,36931,انتصر مركز الحرية لكن من الواضح أن مجموعات الكراهية اليسارية مثل و تستعد لهجمات جديدة ضد مركز الحرية والجماعات والأفراد المحافظين الآخرين على مدار الساعة طوال أيام الأسبوع,35.0,60.0
1326,133,143,Loaded Language,كذبة شريرة,36933,ذكرت المقالة بشكل خاطئ وخبيث أن عطلة نهاية الأسبوع لاستعادة هورويتز التي حضرها كانت بطريقة ما حدثا مشحونا عنصريا كذبة شريرة كشفتها فرونت بيج والتي لا تزال واشنطن بوست تعتذر عنها وتصدر تراجعا عنها,113.0,123.0
1327,126,135,Name calling/Labeling,سلوك بغيض,36934,تم تعليق حسابه لانتهاكه قواعد المتعلقة ب السلوك البغيض ومن الواضح أن الإشارة إلى ما تقوله النصوص الإسلامية نفسها سلوك بغيض,113.0,122.0
1328,87,133,Exaggeration/Minimisation,هذه القصة مهمة للتضخيم الآن أكثر من أي وقت مضى,36940,في حين أنه تطور إيجابي رفع الحظر المفروض على في الوقت الحالي إلا أن هذه القصة مهمة للتضخيم الآن أكثر من أي وقت مضى حيث نرى أن وجميع وسائل التواصل الاجتماعي التي يديرها اليسار هي في هذه اللحظة بوضوح تسريع هجومها الشمولي على حرية التعبير للمحافظين,68.0,114.0
1329,85,101,Name calling/Labeling,الهجمات الجهادية,36943,هذا يشير بالطبع إلى أن تقديم المشورة بشأن كيفية منع أحداث سبتمبر أخرى وجميع الهجمات الجهادية الأخرى ضد أمريكا هو الآن ضد معايير المجتمع على,76.0,92.0
1330,1,67,Exaggeration/Minimisation,نحن ممتنون للغاية لكل الدعم الهائل الذي تم تقديمه لنا عبر الإنترنت,36945,ونحن ممتنون للغاية لكل الدعم الهائل الذي تم تقديمه لنا عبر الإنترنت بما في ذلك بشكل خاص من و و و في,1.0,67.0
1331,37,90,Name calling/Labeling,جهاز الكراهية التابع لمركز قانون الفقر الجنوبي,36950,حظرت أيضا سبنسر بسبب تشويه جهاز الكراهية التابع لمركز قانون الفقر الجنوبي,27.0,73.0
1332,70,85,Loaded Language,الاعتداء الخبيث,36955,نحتاج أيضا إلى الاتصال بممثلينا والدعوة إلى تحقيق في الكونجرس في هذا الاعتداء الخبيث من قبل اليسار الفاشي على حرياتنا,69.0,84.0
1333,0,39,Flag-waving,المعركة من أجل أمريكا والغرب مستمرة,36956,المعركة من أجل أمريكا والغرب مستمرة,0.0,35.0
1334,13,101,Doubt,لماذا يزيل مثل هذه الصفحة ناهيك عن هذه الطريقة الفاشية ولا يشرح السبب أبدا,36957,يبقى السؤال لماذا يزيل مثل هذه الصفحة ناهيك عن هذه الطريقة الفاشية ولا يشرح السبب أبدا,12.0,86.0
1335,19,27,Loaded Language,نفى بشدة,36960,كافانو عاما نفى بشدة مزاعم المرأة,12.0,20.0
1336,12,22,Loaded Language,تكتيك حقير,36961,باستخدام أي تكتيك حقير في متناول اليد لعرقلة تأكيد القاضي بريت كافانو للمحكمة العليا قبل أقل من أسبوع من الموعد المقرر للجنة القضائية في مجلس الشيوخ للتصويت على ما إذا كان سيتم الموافقة على ترشيحه فإن الديمقراطيين في مجلس الشيوخ قد انخفضوا إلى أدنى مستوى من اغتيال الشخصية حتى الآن,12.0,22.0
1337,260,274,Slogans,اغتيال الشخصية,36961,باستخدام أي تكتيك حقير في متناول اليد لعرقلة تأكيد القاضي بريت كافانو للمحكمة العليا قبل أقل من أسبوع من الموعد المقرر للجنة القضائية في مجلس الشيوخ للتصويت على ما إذا كان سيتم الموافقة على ترشيحه فإن الديمقراطيين في مجلس الشيوخ قد انخفضوا إلى أدنى مستوى من اغتيال الشخصية حتى الآن,258.0,272.0
1338,0,11,Loaded Language,كم هو ملائم,36964,كم هو ملائم يأتي قبل أيام فقط من تصويت اللجنة القضائية في مجلس الشيوخ المقرر,0.0,11.0
1339,22,46,Name calling/Labeling,تيد تشاباكويديك كينيدي,36967,وصف السناتور فينشتاين تيد تشاباكويديك كينيدي بأنه مصدر إلهام وصديق يفترض أنه يستند أيضا إلى أيديولوجياتهما المتوافقة,22.0,44.0
1340,13,71,Causal Oversimplification,هذا كله خدعة لمنع تأكيد القاضي كافانو بكل الوسائل الضرورية,36969,الجواب هو أن هذا كله خدعة لمنع تأكيد القاضي كافانو بكل الوسائل الضرورية,13.0,71.0
1341,0,222,Doubt,قد تعتقد السيدة فورد أن قصتها صحيحة لكن الافتقار إلى أي أدلة داعمة ذات مصداقية وذاكرتها الجزئية للتفاصيل المحيطة بالحادثة المزعومة وعدم وجود أي نمط من سوء السلوك الجنسي من قبل القاضي كافانو قوض مصداقية روايتها الحادث,36974,قد تعتقد السيدة فورد أن قصتها صحيحة لكن الافتقار إلى أي أدلة داعمة ذات مصداقية وذاكرتها الجزئية للتفاصيل المحيطة بالحادثة المزعومة وعدم وجود أي نمط من سوء السلوك الجنسي من قبل القاضي كافانو قوض مصداقية روايتها الحادث,0.0,216.0
1342,94,124,Flag-waving,تقوية أمريكا وحماية الأمريكيين,36978,لا يوجد أدنى مستوى لن ينغمس فيه الديمقراطيون لتحقيق أهدافهم الشائنة المتمثلة في منع الرئيس من تقوية أمريكا وحماية الأمريكيين,94.0,124.0
1343,0,116,Black-and-white Fallacy/Dictatorship,يريد الديموقراطيون منا تصديق كل النساء إلا إذا كانوا يتهمون كيث إليسون أو بيل كلينتون أو آل فرانكن أو جورج سوروس,36979,يريد الديموقراطيون منا تصديق كل النساء إلا إذا كانوا يتهمون كيث إليسون أو بيل كلينتون أو آل فرانكن أو جورج سوروس,0.0,112.0
1344,0,16,Loaded Language,يا لها من مفاجأة,36986,يا لها من مفاجأة,0.0,16.0
1345,64,84,Name calling/Labeling,هيئة رقابة غير حزبية,36990,تحديث تلقيت رسالة من تفيد بأنهم يرغبون في أن يوصفوا بأنهم هيئة رقابة غير حزبية وأن لديهم عضو مجلس إدارة جمهوري,58.0,78.0
